prec,fatalities
0.0067994675,2.0
0.0068,7.0
0.0068018181818181,148.0
0.0068027272727272,3.0
0.0068036363636363,5.0
0.0068044545454545,10.0
0.0068055555555555,2.0
0.0068063636363636,2.0
0.0068066666666666,59.0
0.0068072727272727,15.0
0.0068072818181818,11.0
0.006808,1.0
0.0068090909090909,2.0
0.0068115272727272,1.0
0.0068117272727272,5.0
0.00681245,1.0
0.0068127545454545,2.0
0.0068145454545454,2.0
0.006815,10.0
0.0068150455555555,1.0
0.0068151818181818,22.0
0.0068160909090909,6.0
0.0068163636363636,1.0
0.0068164636363636,3.0
0.0068166363636363,5.0
0.0068169558181818,7.0
0.0068169999999999,6.0
0.0068180909090909,0.0
0.0068181818181818,0.0
0.0068193818181818,1.0
0.0068206363636363,6.0
0.0068207916666666,2.0
0.0068208181818181,1.0
0.0068215,65.0
0.0068218181818181,5.0
0.006822,1.0
0.0068220909090909,5.0
0.0068233333333333,13.0
0.0068254545454545,18.0
0.0068263636363636,5.0
0.0068264545454545,23.0
0.006827,2.0
0.0068278181818181,29.0
0.006829,3.0
0.0068290909090909,1.0
0.00683,3.0
0.0068316666666666,1.0
0.0068318181818181,220.0
0.0068321818181818,1.0
0.0068351818181818,15.0
0.0068362727272727,1.0
0.0068369009090909,2.0
0.0068381818181818,11.0
0.0068388181818181,77.0
0.0068396666666666,8.0
0.0068401666666666,4.0
0.006840809090909,6.0
0.006841,60.0
0.0068415636363636,9.0
0.0068416666666666,0.0
0.0068417272727272,2.0
0.0068418181818181,3.0
0.006842,0.0
0.0068433636363636,2.0
0.0068436363636363,13.0
0.006844509090909,1.0
0.0068449166666666,8.0
0.0068453333333333,0.0
0.0068454545454545,0.0
0.0068464545454545,1.0
0.00684693,12.0
0.0068472727272727,3.0
0.0068482727272727,3.0
0.0068486363636363,3.0
0.0068489166666666,10.0
0.006849,70.0
0.00685,2.0
0.0068508636363636,6.0
0.006850909090909,5.0
0.006851,3.0
0.0068513218181818,2.0
0.006852209090909,1.0
0.0068533636363636,7.0
0.0068536363636363,1.0
0.0068538841666666,2.0
0.006854,3.0
0.0068545454545454,1.0
0.006855909090909,10.0
0.0068572727272727,28.0
0.0068581,1.0
0.0068581818181818,6.0
0.0068590909090909,14.0
0.00686,22.0
0.0068611666666666,16.0
0.006861909090909,1.0
0.0068637272727272,0.0
0.0068644545454545,11.0
0.0068645945454545,9.0
0.0068646363636363,2.0
0.0068665454545454,22.0
0.006866909090909,23.0
0.0068675999999999,15.0
0.0068690909090909,0.0
0.006869909090909,1.0
0.0068699999999999,2.0
0.0068714545454545,13.0
0.0068720572727272,9.0
0.0068720909090909,6.0
0.00687275,13.0
0.0068752,8.0
0.0068763636363636,5.0
0.0068764545454545,1.0
0.0068770909090909,4.0
0.0068772727272727,1.0
0.0068776363636363,2.0
0.0068779745454545,18.0
0.0068781454545454,1.0
0.0068791666666666,25.0
0.00688,5.0
0.0068816666666666,25.0
0.0068824545454545,2.0
0.0068826363636363,8.0
0.0068828909090909,45.0
0.0068830909090909,17.0
0.0068844,8.0
0.0068845454545454,1.0
0.006884909090909,18.0
0.006885,1.0
0.0068854545454545,21.0
0.006887,2.0
0.0068872727272727,1.0
0.0068881818181818,1.0
0.0068884509999999,56.0
0.0068890909090909,40.0
0.0068895272727272,1.0
0.0068897272727272,3.0
0.0068903818181818,2.0
0.0068906,3.0
0.0068906666666666,22.0
0.0068907436363636,4.0
0.0068909,9.0
0.0068910327272727,1.0
0.0068916363636363,24.0
0.0068927272727272,1.0
0.0068928636363636,1.0
0.0068930272727272,1.0
0.0068934909090909,2.0
0.0068936166666666,3.0
0.006894,36.0
0.0068941,4.0
0.006894909090909,5.0
0.0068951363636363,4.0
0.0068954,4.0
0.0068954545454545,2.0
0.0068963636363636,3.0
0.0068965454545454,4.0
0.0068980909090909,2.0
0.0068981818181818,21.0
0.006899,17.0
0.006900909090909,3.0
0.006901109090909,5.0
0.0069033333333333,1.0
0.0069034545454545,3.0
0.00690359,1.0
0.0069045,6.0
0.0069046,2.0
0.0069047272727272,17.0
0.006905,4.0
0.0069051818181818,3.0
0.0069052454545454,1.0
0.0069063636363636,4.0
0.0069067272727272,3.0
0.0069072727272727,2.0
0.0069073916666666,3.0
0.006907909090909,9.0
0.006908909090909,7.0
0.0069091909090909,3.0
0.0069096554545454,34.0
0.0069099999999999,3.0
0.0069106666666666,7.0
0.0069112454545454,0.0
0.0069124166666666,14.0
0.006914809090909,12.0
0.0069150266666666,9.0
0.0069155118181818,8.0
0.0069155454545454,3.0
0.0069157363636363,1.0
0.006916109090909,1.0
0.006916586,24.0
0.006918,3.0
0.006919,1.0
0.0069195454545454,2.0
0.0069197272727272,11.0
0.0069208333333333,10.0
0.006920909090909,5.0
0.0069227272727272,1.0
0.0069236363636363,8.0
0.0069245454545454,0.0
0.0069248181818181,6.0
0.0069268181818181,8.0
0.0069272727272727,3.0
0.0069278181818181,4.0
0.0069297272727272,2.0
0.00693,7.0
0.006932,27.0
0.0069321833333333,2.0
0.0069324999999999,28.0
0.0069327272727272,0.0
0.0069332166666666,9.0
0.0069333636363636,7.0
0.0069345454545454,2.0
0.0069346363636363,2.0
0.0069346666666666,15.0
0.0069348181818181,4.0
0.006934909090909,2.0
0.0069352181818181,1.0
0.0069354545454545,5.0
0.006935714,1.0
0.0069359999999999,3.0
0.0069363636363636,4.0
0.0069366666666666,8.0
0.006936909090909,1.0
0.0069373636363636,4.0
0.00693875,12.0
0.00693901,1.0
0.0069393636363636,7.0
0.0069397272727272,1.0
0.006939909090909,11.0
0.0069403563636363,5.0
0.0069404545454545,3.0
0.006940909090909,76.0
0.0069418181818181,2.0
0.006942,4.0
0.0069430909090909,1.0
0.0069445,1.0
0.0069445454545454,24.0
0.0069454545454545,5.0
0.0069474545454545,50.0
0.00694938,2.0
0.0069494545454545,1.0
0.0069496854545454,1.0
0.0069499166666666,3.0
0.00695,1.0
0.0069504545454545,4.0
0.0069512727272727,2.0
0.0069516666666666,7.0
0.0069518181818181,19.0
0.006952909090909,1.0
0.0069542272727272,3.0
0.0069554545454545,9.0
0.0069556,2.0
0.0069559672727272,4.0
0.0069560272727272,2.0
0.0069564166666666,20.0
0.0069572727272727,1.0
0.0069574999999999,3.0
0.0069588366666666,369.0
0.0069589,5.0
0.0069590909090909,4.0
0.0069593636363636,1.0
0.0069604545454545,12.0
0.0069616363636363,3.0
0.0069618181818181,8.0
0.0069620333333333,2.0
0.0069633333333333,17.0
0.0069634272727272,0.0
0.0069644545454545,2.0
0.0069660572727272,5.0
0.006966175,9.0
0.0069663636363636,20.0
0.0069668636363636,50.0
0.006967,1.0
0.0069672727272727,8.0
0.0069681818181818,7.0
0.0069683272727272,8.0
0.0069686363636363,3.0
0.0069691666666666,33.0
0.006970709090909,3.0
0.0069716363636363,4.0
0.0069716666666666,23.0
0.0069718181818181,0.0
0.0069727272727272,5.0
0.006972909090909,1.0
0.0069746363636363,2.0
0.006974909090909,4.0
0.0069754545454545,10.0
0.0069756,4.0
0.0069756666666666,1.0
0.006977,3.0
0.0069772727272727,9.0
0.0069773636363636,1.0
0.0069776363636363,10.0
0.006978,5.0
0.006979,2.0
0.0069790909090909,5.0
0.00698,4.0
0.0069808333333333,16.0
0.0069818181818181,18.0
0.006981909090909,7.0
0.006982,117.0
0.0069830909090909,1.0
0.0069841666666666,1190.0
0.0069853636363636,2.0
0.0069854545454545,4.0
0.0069886363636363,2.0
0.0069891545454545,1.0
0.0069894166666666,9.0
0.0069898181818181,1.0
0.0069902727272727,1.0
0.0069910554545454,1.0
0.0069915454545454,24.0
0.0069919999999999,8.0
0.00699214,18.0
0.0069925,2.0
0.006992909090909,1.0
0.0069936363636363,2.0
0.006994,1.0
0.0069945454545454,5.0
0.0069965454545454,0.0
0.0069973636363636,4.0
0.0069979809999999,2.0
0.006998909090909,30.0
0.0069990909090909,1.0
0.0069992727272727,6.0
0.0070004545454545,1.0
0.0070005933333333,21.0
0.0070007272727272,2.0
0.007000909090909,8.0
0.007001,5.0
0.0070016363636363,1.0
0.0070018181818181,6.0
0.0070027272727272,3.0
0.007003,1.0
0.0070036363636363,46.0
0.007004,12.0
0.007005,3.0
0.0070066727272727,1.0
0.0070068333333333,4.0
0.0070069636363636,1.0
0.0070075454545454,3.0
0.0070081818181818,1.0
0.00701058,1.0
0.007010909090909,25.0
0.0070109537499999,7.0
0.0070116363636363,6.0
0.0070118181818181,3.0
0.0070124127272727,1.0
0.0070137818181818,3.0
0.0070140272727272,4.0
0.0070145454545454,1.0
0.0070154545454545,13.0
0.0070166666666666,4.0
0.0070190909090909,0.0
0.0070191272727272,4.0
0.00702,1.0
0.0070204545454545,1.0
0.0070212727272727,1.0
0.0070216666666666,40.0
0.00702225,1.0
0.0070227272727272,2.0
0.0070236363636363,3.0
0.0070253636363636,10.0
0.0070254545454545,10.0
0.0070260272727272,1.0
0.0070263636363636,33.0
0.007027,60.0
0.0070281818181818,2.0
0.0070285945454545,5.0
0.007029,3.0
0.0070294545454545,1.0
0.0070307454545454,0.0
0.0070308333333333,18.0
0.007030909090909,2.0
0.0070312421818181,1.0
0.0070315454545454,6.0
0.00703165,1.0
0.0070318181818181,2.0
0.0070325,80.0
0.0070331716666666,0.0
0.0070333333333333,0.0
0.0070334545454545,0.0
0.0070345454545454,15.0
0.0070346666666666,28.0
0.007034909090909,3.0
0.0070354545454545,3.0
0.0070363636363636,9.0
0.007037,1.0
0.007038,1.0
0.0070406,4.0
0.0070421454545454,1.0
0.0070423333333333,3.0
0.0070424,3.0
0.0070427272727272,3.0
0.0070433333333333,6.0
0.0070436363636363,1.0
0.0070438925,3.0
0.0070441666666666,5.0
0.0070445454545454,20.0
0.0070454545454545,6.0
0.0070458333333333,16.0
0.007046,6.0
0.007049,3.0
0.00705,2.0
0.0070504166666666,22.0
0.0070504545454545,1.0
0.0070520909090909,2.0
0.0070527272727272,39.0
0.0070536363636363,115.0
0.0070543636363636,1.0
0.0070546363636363,1.0
0.0070552727272727,2.0
0.0070572727272727,29.0
0.0070580909090909,1.0
0.0070581818181818,7.0
0.0070587272727272,0.0
0.0070590909090909,9.0
0.0070599181818181,3.0
0.0070599999999999,3.0
0.007060909090909,53.0
0.0070612636363636,27.0
0.0070618181818181,22.0
0.0070627272727272,9.0
0.0070633333333333,3.0
0.0070640685454545,1.0
0.0070645454545454,3.0
0.0070648916666666,1.0
0.007065,2.0
0.0070654545454545,4.0
0.0070663636363636,149.0
0.007067,1.0
0.0070677272727272,7.0
0.007068,38.0
0.0070681818181818,17.0
0.007069309090909,1.0
0.0070718181818181,48.0
0.0070724272727272,1.0
0.0070727272727272,6.0
0.0070745454545454,3.0
0.007075,8.0
0.0070753636363636,34.0
0.0070757,54.0
0.0070766666666666,4.0
0.007078,20.0
0.007078175,22.0
0.0070784166666666,11.0
0.0070788181818181,42.0
0.0070790909090909,1.0
0.0070791666666666,7.0
0.007080875,6.0
0.007080909090909,3.0
0.0070818181818181,3.0
0.0070820909090909,2.0
0.0070824999999999,112.0
0.0070827272727272,3.0
0.0070833333333333,11.0
0.0070841666666666,1.0
0.0070845454545454,11.0
0.0070850833333333,25.0
0.0070853272727272,4.0
0.0070854545454545,42.0
0.0070858333333333,90.0
0.00708666,7.0
0.007088,2.0
0.0070888888888888,1.0
0.0070890909090909,5.0
0.0070891666666666,2.0
0.0070892181818181,2.0
0.00709,1.0
0.007090909090909,0.0
0.0070913727272727,1.0
0.0070918181818181,3.0
0.0070922727272727,1.0
0.0070927199999999,0.0
0.0070933636363636,1.0
0.0070935909090909,9.0
0.007093909090909,7.0
0.00709399,36.0
0.007094491,1.0
0.0070948333333333,4.0
0.007094981,2.0
0.0070954545454545,39.0
0.0070958333333333,1.0
0.007095961,1.0
0.0070972727272727,20.0
0.0070977272727272,22.0
0.0070999999999999,7.0
0.007100909090909,7.0
0.0071013636363636,2.0
0.0071015454545454,6.0
0.0071018181818181,9.0
0.0071026363636363,2.0
0.0071036363636363,0.0
0.0071045454545454,9.0
0.007105,9.0
0.00710525,18.0
0.0071065,1.0
0.0071075454545454,15.0
0.0071108333333333,5.0
0.007110909090909,20.0
0.0071133454545454,10.0
0.0071148272727272,1.0
0.0071166666666666,413.0
0.0071172727272727,20.0
0.0071183109999999,5.0
0.0071189363636363,2.0
0.0071190909090909,17.0
0.0071208333333333,36.0
0.007120909090909,1.0
0.0071218181818181,1.0
0.0071233333333333,87.0
0.0071235454545454,10.0
0.0071236363636363,6.0
0.0071237272727272,1.0
0.0071241274,26.0
0.0071248181818181,1.0
0.007126,2.0
0.0071272727272727,6.0
0.0071281818181818,1.0
0.0071282727272727,0.0
0.0071290127272727,1.0
0.00713,56.0
0.0071305454545454,1.0
0.007130909090909,10.0
0.0071327272727272,1.0
0.0071333333333333,226.0
0.0071336363636363,7.0
0.007133668,33.0
0.0071348181818181,7.0
0.0071351636363636,1.0
0.0071388181818181,1.0
0.0071392736363636,31.0
0.0071394545454545,0.0
0.0071398181818181,4.0
0.00714,16.0
0.007141309090909,0.0
0.0071418181818181,1.0
0.007142,11.0
0.0071429,6.0
0.00714375,1.0
0.0071442727272727,13.0
0.0071445454545454,3.0
0.007145,109.0
0.0071452727272727,13.0
0.007145875,1.0
0.0071466363636363,1.0
0.0071466666666666,2.0
0.0071472727272727,1.0
0.0071474,3.0
0.0071481818181818,11.0
0.0071487,43.0
0.0071492,2.0
0.0071493636363636,2.0
0.007149909090909,2.0
0.0071507777777777,37.0
0.0071508011111111,3.0
0.0071515636363636,5.0
0.0071518181818181,4.0
0.007152,34.0
0.0071527272727272,1.0
0.0071531999999999,1.0
0.0071532727272727,5.0
0.0071536363636363,231.0
0.0071545272727272,0.0
0.0071549999999999,17.0
0.007155,1.0
0.0071562727272727,5.0
0.0071568009090909,3.0
0.0071581818181818,4.0
0.0071586666666666,18.0
0.0071591181818181,5.0
0.0071594166666666,15.0
0.00715975,12.0
0.007160909090909,4.0
0.0071616666666666,6.0
0.0071636363636363,17.0
0.0071653454545454,1.0
0.0071654545454545,1.0
0.0071657272727272,1.0
0.0071665454545454,8.0
0.0071672727272727,0.0
0.0071684636363636,2.0
0.0071699999999999,14.0
0.00717,3.0
0.0071707272727272,16.0
0.0071723333333333,18.0
0.0071727272727272,2.0
0.007173,70.0
0.0071731818181818,19.0
0.0071736363636363,402.0
0.0071739249999999,25.0
0.0071754545454545,1060.0
0.0071760545454545,1.0
0.0071767272727272,13.0
0.0071776666666666,14.0
0.0071782727272727,2.0
0.0071783636363636,1.0
0.0071790909090909,18.0
0.0071795636363636,2.0
0.0071798454545454,2.0
0.007180909090909,8.0
0.00718125,1.0
0.0071817272727272,6.0
0.0071826363636363,4.0
0.0071827272727272,53.0
0.0071835454545454,2.0
0.007184,1.0
0.0071840909090909,13.0
0.0071841818181818,12.0
0.0071849999999999,58.0
0.0071864545454545,10.0
0.0071873333333333,4.0
0.0071890909090909,5.0
0.0071891666666666,0.0
0.00719,17.0
0.0071900758333333,4.0
0.0071918181818181,9.0
0.0071927272727272,2.0
0.0071945454545454,4.0
0.0071948181818181,2.0
0.0071960281818181,2.0
0.0071966666666666,1.0
0.0071972727272727,7.0
0.0071974545454545,31.0
0.0071981818181818,1.0
0.0071985909090909,7.0
0.0071990909090909,7.0
0.0072000909090909,1.0
0.0072010833333333,41.0
0.0072015833333333,2.0
0.0072018181818181,2.0
0.0072026083333333,0.0
0.0072036363636363,46.0
0.007204009090909,0.0
0.0072043636363636,3.0
0.0072045454545454,2.0
0.007205909090909,2.0
0.0072066666666666,16.0
0.0072071636363636,4.0
0.0072072727272727,2.0
0.0072073636363636,0.0
0.0072085833333333,1.0
0.0072090909090909,2.0
0.0072095363636363,3.0
0.0072099999999999,28.0
0.00721,23.0
0.0072112818181818,0.0
0.007212,6.0
0.0072122727272727,1.0
0.0072125508333333,8.0
0.0072148181818181,0.0
0.007216,6.0
0.0072168888888888,0.0
0.0072172727272727,9.0
0.0072179,4.0
0.0072181818181818,125.0
0.0072224545454545,11.0
0.0072236363636363,0.0
0.0072245454545454,1.0
0.0072248,7.0
0.0072254166666666,7.0
0.00722553,5.0
0.0072281818181818,7.0
0.007229009090909,1.0
0.0072290909090909,4.0
0.0072292727272727,34.0
0.0072306666666666,14.0
0.0072315454545454,7.0
0.0072323636363636,1.0
0.0072327272727272,1.0
0.0072328333333333,28.0
0.0072336,2.0
0.0072343636363636,6.0
0.007234909090909,4.0
0.0072358333333333,3.0
0.0072368181818181,2.0
0.0072372727272727,2.0
0.0072374166666666,33.0
0.0072375,14.0
0.00723786,1.0
0.0072388333333333,5.0
0.0072390909090909,97.0
0.007240909090909,17.0
0.0072411818181818,6.0
0.0072412,8.0
0.0072412727272727,1.0
0.0072422645454545,1.0
0.0072425,25.0
0.007242909090909,22.0
0.0072436363636363,7.0
0.0072445454545454,428.0
0.0072452727272727,7.0
0.0072461818181818,1.0
0.0072463636363636,4.0
0.0072465454545454,3.0
0.007247,21.0
0.0072472727272727,4.0
0.0072482727272727,60.0
0.0072490909090909,3.0
0.0072492727272727,1.0
0.0072499999999999,1.0
0.0072524545454545,2.0
0.0072525454545454,3.0
0.00725352,0.0
0.0072536363636363,3.0
0.0072549999999999,3.0
0.0072554545454545,4.0
0.0072570909090909,0.0
0.0072574,3.0
0.0072586363636363,41.0
0.0072596854545454,21.0
0.0072598181818181,22.0
0.00726,68.0
0.0072614363636363,2.0
0.0072626758333333,5.0
0.0072628181818181,6.0
0.007262909090909,8.0
0.0072635727272727,3.0
0.0072650833333333,4.0
0.0072654545454545,23.0
0.0072656,1.0
0.007266,55.0
0.0072663636363636,3.0
0.0072672727272727,5.0
0.0072679,0.0
0.0072691009090909,30.0
0.0072694727272727,5.0
0.0072720909090909,2.0
0.0072736363636363,1.0
0.007275,3.0
0.0072763636363636,5.0
0.0072781818181818,1.0
0.0072786363636363,1.0
0.0072789999999999,2.0
0.007279,8.0
0.00728,1.0
0.007281909090909,2.0
0.0072819999999999,6.0
0.0072827272727272,2.0
0.0072836363636363,18.0
0.0072844545454545,17.0
0.0072845454545454,3.0
0.0072851666666666,12.0
0.0072854545454545,24.0
0.0072856363636363,5.0
0.0072867272727272,11.0
0.0072872999999999,0.0
0.0072890909090909,2.0
0.0072905454545454,1.0
0.0072915909090909,9.0
0.0072918181818181,42.0
0.0072920833333333,8.0
0.0072922727272727,8.0
0.007292909090909,0.0
0.007293,5.0
0.007294,8.0
0.0072953333333333,2.0
0.0072959258333333,220.0
0.0072965454545454,220.0
0.0073001818181818,30.0
0.0073005803333333,16.0
0.00730125,10.0
0.0073018181818181,6.0
0.0073022918181818,3.0
0.0073038,1.0
0.0073039333333333,73.0
0.0073041666666666,12.0
0.0073042727272727,3.0
0.007304909090909,11.0
0.007305,9.0
0.0073062363636363,1.0
0.0073067454545454,2.0
0.00730675,16.0
0.0073068181818181,1.0
0.0073069181818181,23.0
0.0073072727272727,401.0
0.0073085454545454,2.0
0.0073095833333333,20.0
0.00731,29.0
0.0073103727272727,1.0
0.0073118181818181,4.0
0.0073125545454545,2.0
0.0073133636363636,1.0
0.0073136363636363,9.0
0.0073145454545454,15.0
0.0073151818181818,1.0
0.0073154545454545,33.0
0.0073170909090909,17.0
0.0073181818181818,1.0
0.0073196363636363,53.0
0.00732,22.0
0.007320909090909,5.0
0.0073209818181818,2.0
0.007321009090909,6.0
0.0073218181818181,45.0
0.0073219999999999,0.0
0.0073220399999999,1.0
0.0073233636363636,8.0
0.0073245,0.0
0.0073249,2.0
0.007324909090909,5.0
0.0073254545454545,160.0
0.0073266363636363,11.0
0.0073269999999999,1.0
0.007327855,67.0
0.007329,7.0
0.0073290909090909,1.0
0.0073292272727272,4.0
0.00733,1.0
0.0073308333333333,71.0
0.0073330909090909,4.0
0.0073344545454545,1.0
0.0073345909090909,2.0
0.007336,1.0
0.0073372727272727,96.0
0.0073377272727272,1.0
0.0073379166666666,8.0
0.0073399999999999,3.0
0.0073406636363636,6.0
0.0073410909090909,1.0
0.0073411508333333,45.0
0.0073421666666666,0.0
0.007342825,1.0
0.007344,3.0
0.0073445454545454,1.0
0.007345,14.0
0.0073456666666666,19.0
0.0073458009090909,28.0
0.007347,5.0
0.0073470181818181,3.0
0.0073472599999999,1.0
0.007347909090909,2.0
0.007349,3.0
0.007349909090909,2.0
0.0073508333333333,309.0
0.0073510833333333,5.0
0.0073523,3.0
0.0073536363636363,3.0
0.0073537272727272,4.0
0.007354,14.0
0.0073545454545454,25.0
0.0073549199999999,0.0
0.0073549999999999,3.0
0.0073554545454545,0.0
0.0073555,2.0
0.0073561818181818,1.0
0.0073565454545454,1.0
0.0073566666666666,3.0
0.0073581818181818,1.0
0.0073595636363636,11.0
0.00736,16.0
0.0073609091666666,3.0
0.007361,2.0
0.0073620758333333,0.0
0.0073627545454545,7.0
0.007363,9.0
0.0073633333333333,18.0
0.0073636363636363,0.0
0.0073645454545454,2.0
0.0073649818181818,3.0
0.0073658333333333,52.0
0.0073663636363636,2.0
0.0073672181818181,0.0
0.0073682454545454,62.0
0.007370909090909,4.0
0.007371,2.0
0.0073718181818181,5.0
0.0073721154545454,1.0
0.0073729999999999,1.0
0.007373,2.0
0.0073741818181818,4.0
0.0073745454545454,127.0
0.0073772727272727,32.0
0.0073774333333333,3.0
0.0073781818181818,7.0
0.0073790909090909,2.0
0.0073794009090909,0.0
0.0073812333333333,0.0
0.0073817272727272,1.0
0.0073818181818181,12.0
0.0073824181818181,10.0
0.0073827272727272,2.0
0.0073830909090909,1.0
0.0073832909090909,91.0
0.0073836363636363,2.0
0.0073845454545454,15.0
0.007385909090909,2.0
0.0073877272727272,2.0
0.0073894818181818,2.0
0.0073901818181818,22.0
0.0073930909090909,1.0
0.0073933333333333,1.0
0.0073954545454545,6.0
0.0073958333333333,11.0
0.007396,19.0
0.0073972727272727,1.0
0.0073973636363636,4.0
0.007397425,1.0
0.0073977272727272,4.0
0.0073984008333333,28.0
0.0073991,2.0
0.0074,7.0
0.007400909090909,6.0
0.007401,74.0
0.0074018181818181,8.0
0.007402,34.0
0.0074021818181818,5.0
0.0074025,18.0
0.0074042727272727,15.0
0.0074045363636363,0.0
0.0074053888888888,1.0
0.0074061111111111,2.0
0.0074063636363636,15.0
0.0074072727272727,3.0
0.0074080909090909,6.0
0.0074081818181818,7.0
0.007408283,3.0
0.0074085636363636,17.0
0.0074086363636363,4.0
0.0074090545454545,1.0
0.0074090909090909,1.0
0.0074098,0.0
0.0074106727272727,14.0
0.007410909090909,139.0
0.00741121,1.0
0.0074116666666666,16.0
0.0074119024999999,3.0
0.0074120833333333,6.0
0.0074125,2.0
0.0074127272727272,14.0
0.0074131909090909,1.0
0.007414,8.0
0.0074145454545454,1.0
0.0074148333333333,27.0
0.0074155,1.0
0.0074158333333333,46.0
0.0074163636363636,4.0
0.0074172545454545,11.0
0.0074183636363636,10.0
0.0074189999999999,3.0
0.0074194545454545,5.0
0.00742,1.0
0.0074202999999999,1.0
0.0074205545454545,1.0
0.007420909090909,39.0
0.0074216363636363,3.0
0.0074227272727272,4.0
0.0074234,33.0
0.0074236363636363,4.0
0.0074263636363636,2.0
0.007426814,2.0
0.007427,0.0
0.007427045,0.0
0.0074271818181818,20.0
0.0074272727272727,26.0
0.0074274166666666,345.0
0.00742749,2.0
0.0074278181818181,4.0
0.0074282,3.0
0.0074284909090909,9.0
0.0074289827272727,5.0
0.00743,0.0
0.0074303636363636,1.0
0.007430909090909,4.0
0.0074311818181818,3.0
0.0074317499999999,2.0
0.0074319999999999,4.0
0.007432,8.0
0.0074324545454545,2.0
0.0074327272727272,1.0
0.0074329999999999,2.0
0.0074331818181818,2.0
0.0074336363636363,3.0
0.0074341,2.0
0.0074346363636363,3.0
0.0074347,3.0
0.0074347272727272,4.0
0.0074347636363636,1.0
0.0074356636363636,4.0
0.0074358333333333,19.0
0.007436,4.0
0.0074363636363636,4.0
0.0074376363636363,4.0
0.0074382363636363,2.0
0.0074387636363636,1.0
0.007439,1.0
0.0074391,4.0
0.007439385,3.0
0.0074394545454545,7.0
0.0074399727272727,5.0
0.0074399999999999,26.0
0.00744004,7.0
0.007440909090909,2.0
0.007445,3.0
0.0074463636363636,2.0
0.0074496545454545,1.0
0.0074498181818181,0.0
0.007450429090909,1.0
0.0074507272727272,7.0
0.007450909090909,2.0
0.0074516666666666,14.0
0.0074522727272727,0.0
0.00745275,2.0
0.0074531818181818,2.0
0.0074536363636363,111.0
0.0074536916666666,29.0
0.007454,8.0
0.0074545454545454,28.0
0.0074548,9.0
0.0074548333333333,10.0
0.007455909090909,51.0
0.0074572727272727,16.0
0.0074574545454545,0.0
0.0074581818181818,7.0
0.0074587272727272,1.0
0.0074598,2.0
0.0074603927272727,1.0
0.0074604999999999,11.0
0.007461,19.0
0.0074618181818181,6.0
0.0074622181818181,12.0
0.0074624454545454,1.0
0.0074636363636363,2.0
0.0074647916666666,6.0
0.0074663636363636,2.0
0.0074668333333333,4.0
0.0074668999999999,3.0
0.0074674545454545,19.0
0.0074693636363636,7.0
0.007470909090909,14.0
0.0074718181818181,13.0
0.0074723636363636,1.0
0.0074726363636363,3.0
0.0074727272727272,2.0
0.0074728175,3.0
0.00747387,39.0
0.0074741181818181,3.0
0.00747535125,7.0
0.0074755245454545,2.0
0.0074757272727272,0.0
0.0074766181818181,49.0
0.007477625,3.0
0.007479909090909,1.0
0.0074808181818181,302.0
0.0074811818181818,12.0
0.0074813181818181,1.0
0.0074820416666666,1.0
0.007485909090909,1.0
0.0074863636363636,3.0
0.0074868,137.0
0.00748743,4.0
0.007487909090909,2.0
0.0074881818181818,7.0
0.0074883333333333,9.0
0.007489,1.0
0.0074890909090909,13.0
0.0074897272727272,54.0
0.0074899999999999,1.0
0.0074913636363636,0.0
0.0074914749999999,1.0
0.0074917272727272,2.0
0.0074919999999999,5.0
0.0074936363636363,0.0
0.0074957272727272,4.0
0.0074963636363636,4.0
0.0074973636363636,3.0
0.007498,2.0
0.0074981818181818,1.0
0.0075006363636363,9.0
0.0075021736363636,1.0
0.0075025,29.0
0.0075041666666666,6.0
0.0075052916666666,1.0
0.007506,21.0
0.0075061,1.0
0.0075063636363636,21.0
0.0075066727272727,0.0
0.007507,5.0
0.0075072727272727,2.0
0.0075099999999999,7.0
0.00751,18.0
0.0075108333333333,28.0
0.007510909090909,36.0
0.0075109636363636,1.0
0.0075121818181818,1.0
0.0075127272727272,2.0
0.0075145454545454,15.0
0.0075149999999999,1.0
0.0075152727272727,2.0
0.0075154545454545,8.0
0.0075156358333333,47.0
0.0075160909090909,1.0
0.0075172727272727,5.0
0.007518909090909,11.0
0.00752,11.0
0.007520909090909,36.0
0.0075212727272727,91.0
0.0075216666666666,118.0
0.0075226363636363,15.0
0.0075227272727272,17.0
0.0075228181818181,1.0
0.0075228363636363,0.0
0.007523,11.0
0.0075231818181818,0.0
0.0075235833333333,11.0
0.0075236363636363,9.0
0.0075239999999999,1.0
0.0075241666666666,2.0
0.0075245,6.0
0.0075245454545454,8.0
0.0075256841666666,2.0
0.0075258333333333,7.0
0.0075275,42.0
0.0075299999999999,1.0
0.0075301818181818,3.0
0.007531,7.0
0.0075310154545454,5.0
0.0075318181818181,0.0
0.0075325,1.0
0.0075327272727272,21.0
0.0075335,2.0
0.007533649090909,0.0
0.0075340909090909,2.0
0.0075352727272727,1.0
0.0075363636363636,21.0
0.0075381818181818,0.0
0.0075389836363636,7.0
0.0075427272727272,36.0
0.0075434166666666,64.0
0.0075445454545454,1.0
0.0075447272727272,1.0
0.0075454545454545,12.0
0.00754601,1.0
0.0075463636363636,6.0
0.0075471083333333,9.0
0.007549009090909,5.0
0.0075491272727272,1.0
0.0075496363636363,19.0
0.0075508181818181,1.0
0.0075509,1.0
0.0075527272727272,2.0
0.0075536666666666,10.0
0.0075545454545454,2.0
